Station,Year,Month,High temp,Low temp,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Month_Total
Kutubdia,1997,3,30.2,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,2,0,0,0,0,0,4,39
Kutubdia,1997,4,30.3,21.3,0,0,17,0,0,0,0,2,9,0,2,0,8,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,3,0,,49
Kutubdia,1997,5,33.1,23.3,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,13,31,0,0,0,14,0,14,17,8,17,0,0,121
Kutubdia,1997,6,31.1,23,0,0,32,0,0,0,25,0,36,0,21,0,20,4,4,2,0,8,7,130,59,0,0,7,3,1,10,34,2,16,,421
Kutubdia,1997,7,29.9,24.6,13,4,30,35,36,12,17,25,69,64,115,10,4,0,0,10,10,0,11,113,112,90,9,0,0,0,0,63,0,0,55,907
Kutubdia,1997,8,31.3,25.4,113,85,15,0,0,20,0,0,0,4,0,18,22,68,11,0,0,0,0,0,0,0,0,0,2,4,11,16,40,36,2,467
Kutubdia,1997,9,30.6,25.1,7,10,7,57,56,106,49,5,0,0,0,23,40,40,42,11,6,2,0,14,0,0,9,9,2,18,84,10,0,5,,612
Kutubdia,1997,10,31.3,23.4,105,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
Kutubdia,1997,11,30.4,20.9,0,0,0,0,0,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19
Kutubdia,1997,12,26,16.9,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
M.court,1997,1,25.5,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
M.court,1997,2,27.2,15.5,19,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,24
M.court,1997,3,31.6,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,33,2,25,0,0,0,0,11,20,108
M.court,1997,4,31,21,0,0,8,0,0,0,1,0,7,0,0,0,2,0,8,35,0,0,0,0,0,0,0,0,0,0,1,4,5,0,,71
M.court,1997,5,33.4,24.8,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,1,43,0,0,3,15,1,21,80,13,26,6,0,218
M.court,1997,6,32.5,25.9,0,1,13,0,0,0,33,0,0,0,0,4,0,3,6,0,17,3,2,0,21,7,3,5,0,4,22,35,1,3,,183
M.court,1997,7,31.1,25.9,2,15,13,39,26,9,5,29,29,30,16,65,15,53,0,5,0,4,5,59,171,226,3,0,16,81,38,24,0,0,44,1022
M.court,1997,8,31.9,26.3,54,13,0,12,15,42,3,0,0,8,4,22,29,66,0,4,0,24,4,0,5,0,1,10,1,41,0,0,20,20,35,433
M.court,1997,9,31.3,25.8,0,2,0,32,29,211,20,4,0,0,0,0,0,4,2,0,0,0,0,0,0,0,10,2,0,6,165,24,0,29,,540
M.court,1997,10,31.3,24,4,34,0,0,0,0,0,0,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
M.court,1997,11,30.1,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
M.court,1997,12,24.9,16,0,0,0,0,0,0,0,0,0,2,13,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Madaripur,1997,1,24.9,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,5
Madaripur,1997,2,27.6,14.5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,,,,14
Madaripur,1997,3,32.3,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,17,13,2,11,8,0,0,0,0,28,3,86
Madaripur,1997,4,31.4,21.1,0,0,78,3,0,7,0,6,0,0,0,0,1,45,0,3,0,0,0,0,0,0,0,6,0,6,0,51,11,17,,234
Madaripur,1997,5,33.8,24.7,0,0,0,0,33,39,0,0,0,0,20,0,0,0,0,0,0,0,0,6,5,1,5,12,13,21,8,50,19,13,0,245
Madaripur,1997,6,33.5,25.7,0,2,0,2,0,0,56,0,53,34,0,0,0,0,0,0,0,0,0,15,1,0,30,0,1,8,1,7,21,26,,257
Madaripur,1997,7,32,26.2,37,8,9,2,2,5,1,5,6,33,23,42,0,0,0,0,0,0,0,9,81,13,7,4,5,2,1,25,2,6,16,344
Madaripur,1997,8,32.5,26.4,1,1,54,0,28,19,4,18,0,3,20,11,3,54,29,32,0,0,0,0,6,2,26,26,0,7,0,4,11,47,12,418
Madaripur,1997,9,32,25.6,13,9,48,4,2,32,33,1,1,2,59,0,26,41,21,1,2,0,0,0,10,0,0,0,0,9,96,5,0,23,,438
Madaripur,1997,10,32.1,22.9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Madaripur,1997,11,30.3,19.8,0,0,0,0,0,0,0,0,0,0,11,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17
Madaripur,1997,12,24.4,14.7,0,0,0,0,0,0,0,0,0,5,14,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
Mongla,1997,1,25.1,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
Mongla,1997,2,27.4,17,46,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,70
Mongla,1997,3,32.6,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,60,0,0,0,0,0,0,16,42,123
Mongla,1997,4,32.1,22.2,16,0,19,0,0,0,3,0,11,9,14,13,1,7,2,4,6,0,0,0,0,0,0,0,0,22,2,2,0,0,,131
Mongla,1997,5,34.2,25.1,0,0,0,0,0,11,0,0,1,0,1,0,0,0,0,0,0,0,2,4,0,0,28,17,4,3,45,42,12,44,0,214
Mongla,1997,6,33.7,26,0,2,34,9,0,0,2,1,19,0,0,22,10,30,8,0,20,0,11,0,0,26,0,0,0,7,13,2,13,4,,233
Mongla,1997,7,31.4,26,0,32,28,12,5,19,0,70,2,34,54,1,0,4,22,1,0,5,48,9,27,12,39,2,10,17,0,9,5,2,9,478
Mongla,1997,8,31.8,26.4,23,1,0,40,4,8,2,12,0,0,20,0,28,8,2,2,1,0,0,3,43,8,49,32,0,0,0,2,21,30,16,355
Mongla,1997,9,31.4,25.5,3,1,112,20,0,10,2,20,60,30,13,2,2,1,1,4,20,27,2,0,2,0,4,0,3,19,204,5,2,22,,591
Mongla,1997,10,31.4,23.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Mongla,1997,11,30.5,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Mongla,1997,12,25,15.6,0,0,0,0,0,0,0,0,0,6,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Mymensingh,1997,1,24.4,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Mymensingh,1997,2,25.8,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,,,,12
Mymensingh,1997,3,31.6,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,27,31
Mymensingh,1997,4,29.4,20.2,0,38,2,0,18,0,0,1,0,0,18,0,0,0,0,46,0,0,0,0,1,0,16,0,15,17,0,0,0,0,,172
Mymensingh,1997,5,32.1,23.4,0,0,0,0,0,0,0,1,1,0,0,0,0,8,0,8,1,0,0,0,0,0,38,12,1,9,0,42,3,0,7,131
Mymensingh,1997,6,31.6,24.9,4,0,15,0,4,2,3,7,2,10,13,42,36,1,6,0,6,35,34,0,1,52,16,0,6,4,5,38,38,16,,396
Mymensingh,1997,7,30.7,26.1,107,35,8,3,0,23,18,17,10,48,4,37,11,47,0,0,1,2,11,0,20,13,1,22,0,0,69,5,4,5,2,523
Mymensingh,1997,8,31.7,26.4,1,13,0,0,3,0,0,6,26,43,13,16,46,46,36,12,10,3,0,3,11,0,0,0,0,2,0,0,9,76,42,417
Mymensingh,1997,9,30.6,24.7,33,9,5,1,0,44,37,1,3,8,0,1,24,0,24,14,0,8,12,40,138,4,3,0,0,26,26,5,7,12,,485
Mymensingh,1997,10,31.4,21.7,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Mymensingh,1997,11,29.6,18.1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,11
Mymensingh,1997,12,23.9,13.7,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Patuakhali,1997,1,25.4,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Patuakhali,1997,2,27.5,15.4,18,14,0,9,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,45
Patuakhali,1997,3,32.1,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,1,0,0,0,0,7,47,147
Patuakhali,1997,4,31.2,20.9,0,0,27,2,0,1,16,4,24,34,8,6,1,1,0,0,6,0,0,0,0,0,0,17,0,14,2,17,27,1,,208
Patuakhali,1997,5,33.3,24.6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,35,0,0,14,24,10,24,45,43,16,10,0,237
Patuakhali,1997,6,32.7,25.5,0,0,43,17,0,10,5,10,14,9,1,38,0,10,1,1,0,23,0,0,1,6,11,4,3,7,24,26,18,1,,283
Patuakhali,1997,7,31.4,26.1,0,33,9,30,11,7,5,21,4,35,16,1,1,51,0,6,0,2,20,56,84,92,5,7,3,20,6,25,17,2,25,594
Patuakhali,1997,8,31.6,26,76,28,13,1,9,15,0,3,0,50,0,11,1,16,5,2,12,1,0,12,33,2,47,14,0,22,9,2,64,26,5,479
Patuakhali,1997,9,31.8,25.7,0,0,0,1,1,19,5,47,8,1,0,3,1,16,5,0,0,2,0,0,1,0,28,8,1,64,238,7,4,27,,487
Patuakhali,1997,10,31.4,23,9,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Patuakhali,1997,11,30.4,20.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
Patuakhali,1997,12,25.2,14.9,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Rajshahi,1997,1,24,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
Rajshahi,1997,2,26.8,12.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,26,0,,,,35
Rajshahi,1997,3,32.8,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,2,0,0,0,19
Rajshahi,1997,4,32.3,20.4,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,2,0,11,2,21,2,0,,56
Rajshahi,1997,5,36.3,24.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,1,0,13,18,2,53
Rajshahi,1997,6,34.6,25.2,0,0,13,0,4,0,0,15,12,8,0,0,60,0,0,0,0,4,0,0,4,0,0,0,0,55,2,11,37,17,,242
Rajshahi,1997,7,31.8,26,6,1,88,51,0,0,2,0,35,164,75,18,130,35,10,0,0,2,0,5,38,46,2,0,0,0,1,42,9,0,3,763
Rajshahi,1997,8,32.5,26.4,0,0,2,2,111,8,2,0,0,1,2,6,20,32,21,7,0,1,0,2,3,1,23,57,0,1,0,8,11,87,60,468
Rajshahi,1997,9,31.8,25.2,12,0,0,0,0,21,25,1,2,2,3,0,0,28,47,6,2,13,1,58,25,0,27,26,29,19,1,0,0,0,,348
Rajshahi,1997,10,31.4,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
Rajshahi,1997,11,29.1,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44
Rajshahi,1997,12,23.4,13.5,0,2,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Rangamati,1997,1,25.2,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Rangamati,1997,2,27.8,13.4,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,14
Rangamati,1997,3,31.8,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,19,105,69,12,1,0,0,0,0,0,11,251
Rangamati,1997,4,31,20.2,0,0,2,0,0,1,0,0,24,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,33
Rangamati,1997,5,33.3,23.8,0,0,10,0,0,0,0,14,0,0,16,0,2,0,0,0,0,0,4,33,4,0,0,0,19,14,27,9,57,0,0,209
Rangamati,1997,6,31.8,23.7,0,4,32,2,0,14,27,1,15,0,0,0,0,11,43,0,0,9,2,114,47,34,3,27,25,0,1,29,6,62,,508
Rangamati,1997,7,31.2,24.9,3,0,6,17,9,5,5,15,33,72,123,110,67,2,5,5,10,9,7,44,39,4,2,0,0,0,5,51,4,3,2,657
Rangamati,1997,8,32.2,25.1,33,82,6,0,17,0,4,13,0,39,1,5,25,69,6,0,19,26,0,10,0,14,2,24,0,0,0,6,14,1,65,481
Rangamati,1997,9,31.5,24.1,21,0,0,32,42,39,31,4,14,0,0,9,9,18,0,6,0,4,14,2,0,5,22,0,0,0,72,85,0,14,,443
Rangamati,1997,10,31.4,21.7,63,1,8,0,0,0,1,25,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
Rangamati,1997,11,29.6,18.7,0,0,0,0,0,0,0,14,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19
Rangamati,1997,12,25.4,14.3,0,0,0,0,0,0,0,0,0,1,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Rangpur,1997,1,23.3,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,19
Rangpur,1997,2,24.3,11.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,,,,14
Rangpur,1997,3,31,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Rangpur,1997,4,29.6,19.8,0,31,0,0,0,1,1,0,0,0,26,0,0,0,7,3,9,0,0,0,2,0,1,0,0,32,0,0,0,0,,113
Rangpur,1997,5,32.9,22.9,0,25,0,0,0,0,1,3,0,0,0,0,0,12,0,0,0,0,0,0,0,8,28,17,25,0,44,38,0,0,29,230
Rangpur,1997,6,32.3,24.6,15,0,0,0,0,2,1,0,0,4,0,26,5,1,10,20,5,36,4,15,3,25,0,0,0,0,0,15,42,47,,276
Rangpur,1997,7,32,26.1,26,0,0,1,6,6,9,9,36,48,65,224,10,11,0,3,1,1,0,0,14,3,1,0,0,0,4,23,0,1,21,523
Rangpur,1997,8,32.3,26.3,0,1,0,0,11,0,2,0,11,20,18,115,1,22,45,0,0,0,0,0,1,0,0,0,0,0,0,0,10,42,39,338
Rangpur,1997,9,30.8,24.8,12,0,0,0,0,12,0,0,2,3,0,3,22,3,8,8,0,11,0,67,59,0,96,1,96,2,0,1,3,1,,410
Rangpur,1997,10,30.9,20.5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
Rangpur,1997,11,28.8,17.3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2
Rangpur,1997,12,23.2,12.9,0,5,0,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
Sandwip,1997,1,24.8,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Sandwip,1997,2,26,16.6,9,8,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,23
Sandwip,1997,3,29.4,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,48,3,0,0,0,0,0,0,5,79
Sandwip,1997,4,29.4,22.1,0,0,51,0,0,0,3,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,4,2,0,2,0,,81
Sandwip,1997,5,31.4,24.9,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,6,95,0,0,0,18,0,10,48,10,40,3,0,234
Sandwip,1997,6,30.8,25.3,0,3,65,0,2,0,31,0,71,44,0,0,0,1,6,2,0,5,10,0,20,8,20,6,0,0,21,58,11,21,,405
Sandwip,1997,7,29.9,24.1,17,52,34,48,30,87,14,9,27,12,118,71,19,0,14,0,0,16,28,68,176,83,3,0,0,0,29,4,0,0,24,983
Sandwip,1997,8,31.1,25.6,38,89,1,0,2,42,22,0,5,48,0,9,82,143,1,24,0,19,1,0,2,0,0,5,0,15,1,2,32,28,55,666
Sandwip,1997,9,30.6,25.3,1,1,2,25,6,84,53,12,3,0,0,0,24,17,3,42,17,19,9,0,10,11,0,18,0,1,175,8,0,27,,568
Sandwip,1997,10,31,23.2,25,1,0,0,0,0,0,0,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
Sandwip,1997,11,29.8,20,0,0,0,0,0,0,0,0,0,0,0,8,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18
Sandwip,1997,12,24.8,14.6,0,0,0,0,0,0,0,0,0,1,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Satkhira,1997,1,25.2,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,19
Satkhira,1997,2,27.8,15,4,1,0,22,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,35
Satkhira,1997,3,32.8,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52,0,0,0,0,0,0,6,43,102
Satkhira,1997,4,32.2,20.9,0,0,19,3,0,30,4,1,1,2,16,0,2,6,2,21,11,0,0,0,0,0,0,0,0,112,0,5,0,0,,235
Satkhira,1997,5,34.9,24.5,0,0,0,0,0,0,0,14,15,0,9,0,0,0,0,0,2,0,0,0,0,0,4,42,30,3,69,24,12,19,0,243
Satkhira,1997,6,34.2,26,0,0,22,3,0,0,0,0,0,0,0,0,80,0,0,0,0,0,3,0,0,29,23,14,1,0,9,14,3,14,,215
Satkhira,1997,7,32.6,26,31,39,34,12,4,15,13,1,51,4,30,0,18,5,1,0,0,19,0,20,26,16,13,3,0,1,8,34,33,5,11,447
Satkhira,1997,8,32.4,26,7,0,94,4,6,8,8,3,0,1,12,3,28,20,2,19,11,7,0,6,7,26,59,1,0,1,0,23,48,11,7,422
Satkhira,1997,9,32.1,25.2,0,2,18,3,0,17,1,22,55,18,1,3,18,13,0,27,0,0,1,0,58,0,0,27,1,2,5,5,9,26,,332
Satkhira,1997,10,32.6,21.9,4,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Satkhira,1997,11,31.3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4
Satkhira,1997,12,25.4,13.3,0,0,0,0,0,0,0,0,0,4,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Sitakunda,1997,1,26.1,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitakunda,1997,2,27.7,12.7,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,16
Sitakunda,1997,3,30.9,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,41,101,6,1,0,0,0,0,0,4,157
Sitakunda,1997,4,30.6,21,0,0,61,0,0,0,2,15,11,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,1,0,,107
Sitakunda,1997,5,32.5,24.3,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,6,149,5,0,0,3,13,0,41,5,31,1,0,258
Sitakunda,1997,6,31.5,24.8,0,23,18,0,0,4,3,0,34,2,1,0,0,0,1,0,0,25,8,11,26,0,2,1,0,17,2,83,13,49,,323
Sitakunda,1997,7,30.6,25.1,65,4,85,80,37,48,52,19,28,23,177,141,116,0,7,43,0,0,9,39,69,59,3,0,2,0,8,24,1,0,12,1151
Sitakunda,1997,8,32.2,25.4,52,114,15,5,7,21,0,2,0,7,0,3,90,86,0,4,0,9,3,1,1,0,0,0,0,0,0,0,15,15,42,492
Sitakunda,1997,9,31.3,24.6,46,16,1,14,11,65,22,7,0,0,0,5,75,12,42,4,9,2,31,1,0,1,0,0,0,2,135,7,0,14,,522
Sitakunda,1997,10,32.4,22.2,10,42,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
Sitakunda,1997,11,31.1,19,0,0,0,0,0,0,0,3,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8
Sitakunda,1997,12,26.6,13.7,0,0,0,0,0,0,0,0,0,2,29,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Srimangal,1997,1,24.8,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
Srimangal,1997,2,26.5,11.3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,0,0,1,0,,,,19
Srimangal,1997,3,31.9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,16,0,0,12,0,2,2,0,0,0,0,0,0,8,4,57
Srimangal,1997,4,30.6,18.7,0,0,27,0,0,1,0,0,5,0,0,8,1,0,0,0,12,0,1,0,1,0,10,1,0,4,0,0,3,0,,74
Srimangal,1997,5,32.4,22.5,0,11,5,0,0,2,29,19,0,20,26,0,33,0,0,0,0,0,0,11,31,29,32,17,0,2,0,62,4,0,0,333
Srimangal,1997,6,32.3,23.7,18,78,26,0,13,29,11,9,0,2,0,15,0,2,41,0,4,9,29,15,4,5,1,12,45,5,2,15,17,9,,416
Srimangal,1997,7,31.9,25,12,53,4,1,0,1,4,1,7,68,103,93,52,9,7,1,0,0,4,1,19,24,11,0,9,2,9,35,33,5,5,573
Srimangal,1997,8,32.6,25.4,11,3,0,4,0,10,1,0,41,19,23,12,8,4,5,0,6,2,6,14,1,3,0,0,0,1,0,0,3,8,1,186
Srimangal,1997,9,31.1,23.7,0,0,2,13,18,31,8,10,0,0,0,1,23,9,1,11,31,46,4,5,17,0,0,30,0,6,47,29,0,53,,395
Srimangal,1997,10,31.6,20.3,26,16,0,0,0,0,0,1,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
Srimangal,1997,11,30.3,16.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
Srimangal,1997,12,24.3,12.5,0,0,0,0,0,0,0,0,0,5,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
sydpur,1997,1,23.3,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,4,0,0,0,0,0,0,0,0,25
sydpur,1997,2,24.4,12.2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,,,,10
sydpur,1997,3,31.3,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sydpur,1997,4,30.1,20.2,0,18,0,0,0,0,0,0,0,4,10,0,0,0,9,16,0,0,0,0,0,0,6,0,0,14,0,0,0,0,,77
sydpur,1997,5,33.5,23.4,0,45,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45,6,18,0,46,26,1,0,17,214
sydpur,1997,6,32.4,25.1,0,0,0,0,0,0,0,0,0,34,0,31,12,3,43,23,1,14,19,0,0,11,0,0,0,0,6,40,34,125,,396
sydpur,1997,7,31.6,26.2,0,0,7,45,62,0,52,0,62,41,84,133,34,4,25,0,6,12,0,3,13,2,1,0,0,0,4,5,45,0,0,640
sydpur,1997,8,32,26.6,5,2,0,0,19,0,0,0,6,2,19,7,19,12,3,1,7,0,0,0,0,0,0,0,0,0,0,0,40,42,73,257
sydpur,1997,9,31.1,25.3,17,29,4,0,0,34,0,0,1,8,0,0,6,0,13,4,10,31,4,40,12,0,25,6,25,0,0,0,3,0,,272
sydpur,1997,10,31.1,21.4,1,5,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44
sydpur,1997,11,29,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,2
sydpur,1997,12,23.2,12.9,0,0,0,0,0,0,0,0,0,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
Sylhet,1997,1,29.9,23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sylhet,1997,2,25.8,13.9,0,10,0,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,,,,27
Sylhet,1997,3,31.4,19,4,0,1,0,0,0,0,0,0,0,0,0,13,0,27,2,1,0,0,21,0,0,16,0,0,0,0,0,20,3,3,111
